instant,heading,roll,pitch
1509.803,1.867805,-0.14441,0.002787
1509.903,1.864954,-0.13567,0.001034
1510.002,1.865608,-0.118208,-0.004142
1510.102,1.867654,-0.098875,-0.016444
1510.201,1.870068,-0.077547,-0.029863
1510.305,1.873729,-0.055232,-0.042446
1510.402,1.884613,-0.032149,-0.056478
1510.501,1.888072,-0.009195,-0.070194
1510.601,1.893084,0.014026,-0.079307
1510.700,1.899007,0.035014,-0.081242
1510.800,1.906673,0.051339,-0.082191
1510.901,1.913004,0.057889,-0.083197
1511.000,1.917332,0.056927,-0.084858
1511.101,1.919475,0.04538,-0.083416
1511.201,1.92055,0.028486,-0.081507
1511.300,1.921454,0.005087,-0.076257
1511.401,1.919423,-0.024451,-0.068712
1511.500,1.916659,-0.051744,-0.055185
1511.599,1.91357,-0.067275,-0.036353
1511.700,1.912308,-0.085607,-0.023137
1511.799,1.911582,-0.098411,-0.012612
1511.899,1.911043,-0.109101,-0.004807
1511.999,1.909572,-0.121205,-0.0037
1512.101,1.908748,-0.132075,-0.002803
1512.199,1.906828,-0.138919,-0.003446
1512.298,1.905131,-0.144179,-0.008572
1512.398,1.905638,-0.144621,-0.018401
1512.500,1.906091,-0.138189,-0.026575
1512.598,1.910042,-0.125214,-0.034172
1512.698,1.915346,-0.106601,-0.046466
1512.799,1.923281,-0.081116,-0.059817
1512.902,1.932708,-0.059194,-0.074612
1513.001,1.942053,-0.042485,-0.085124
1513.097,1.951084,-0.027617,-0.096543
1513.197,1.959032,-0.013968,-0.108154
1513.301,1.966159,-0.009114,-0.109129
1513.398,1.971372,-0.00964,-0.104287
1513.498,1.973966,-0.015953,-0.096947
1513.597,1.975427,-0.027711,-0.090885
1513.696,1.973458,-0.046023,-0.077084
1513.797,1.968468,-0.068403,-0.059118
1513.897,1.962881,-0.087572,-0.040623
1513.996,1.958113,-0.103468,-0.023248
1514.097,1.955372,-0.11486,-0.000474
1514.197,1.953362,-0.124136,0.017723
1514.297,1.952798,-0.127997,0.027476
1514.397,1.952025,-0.129822,0.029451
1514.496,1.95177,-0.121969,0.026141
1514.595,1.954335,-0.110935,0.016908
1514.696,1.958538,-0.094531,-0.000876
1514.796,1.964015,-0.076094,-0.015765
1514.895,1.971615,-0.05843,-0.035338
1514.995,1.979345,-0.042759,-0.057182
1515.100,1.985752,-0.032988,-0.077446
1515.194,1.991686,-0.02364,-0.094479
1515.294,1.998034,-0.018139,-0.101783
1515.394,2.00361,-0.015814,-0.104959
1515.494,2.008746,-0.013549,-0.093724
1515.595,2.015132,-0.017917,-0.073912
1515.694,2.021891,-0.022208,-0.05271
1515.794,2.026809,-0.029814,-0.039951
1515.894,2.029991,-0.037517,-0.037114
1515.994,2.030581,-0.048881,-0.033992
1516.095,2.027776,-0.060403,-0.03987
1516.193,2.02407,-0.068072,-0.041861
1516.294,2.019489,-0.079262,-0.049001
1516.396,2.012295,-0.090002,-0.055783
1516.494,2.004227,-0.099019,-0.062166
1516.594,1.995325,-0.10338,-0.067911
1516.694,1.987929,-0.101901,-0.065062
1516.792,1.981387,-0.094548,-0.060934
1516.892,1.978355,-0.071793,-0.043771
1516.994,1.98022,-0.049597,-0.027608
1517.092,1.986095,-0.027267,-0.015342
1517.192,1.992573,-0.011406,-0.008141
1517.292,1.998775,0.003391,-0.011323
1517.393,2.003489,0.009886,-0.019149
1517.490,2.007865,0.017315,-0.029211
1517.591,2.010628,0.01689,-0.038623
1517.691,2.01164,0.011878,-0.049917
1517.792,2.009213,0.00262,-0.065622
1517.891,2.003492,-0.012765,-0.082995
1517.991,1.994976,-0.030965,-0.095682
1518.092,1.985167,-0.049973,-0.089707
1518.192,1.974228,-0.064177,-0.072031
1518.290,1.966933,-0.069543,-0.048047
1518.390,1.96286,-0.067702,-0.027743
1518.490,1.960634,-0.065303,-0.010132
1518.590,1.958336,-0.066457,0.000476
1518.690,1.957184,-0.057857,0.012054
1518.790,1.958253,-0.04634,0.013431
1518.890,1.959701,-0.033883,0.008169
1518.990,1.961767,-0.023877,-0.001972
1519.091,1.963513,-0.013196,-0.01674
1519.189,1.965057,-0.002875,-0.040796
1519.292,1.965906,0.004045,-0.069864
1519.390,1.966534,0.013709,-0.091777
1519.489,1.96796,0.021147,-0.111748
1519.588,1.967723,0.021944,-0.132575
1519.688,1.967309,0.015429,-0.147505
1519.788,1.96174,-0.000141,-0.159541
1519.888,1.955406,-0.016727,-0.157042
1519.989,1.948516,-0.034701,-0.13852
1520.089,1.943058,-0.051113,-0.087758
1520.191,1.938817,-0.068931,-0.024166
1520.288,1.935169,-0.080825,0.015036
1520.388,1.936031,-0.082455,0.040464
1520.487,1.939383,-0.079389,0.054477
1520.588,1.942241,-0.085096,0.056279
1520.687,1.944049,-0.091235,0.051063
1520.788,1.944958,-0.090642,0.037084
1520.887,1.94324,-0.087595,0.017129
1520.986,1.94056,-0.083619,-0.017179
1521.087,1.934975,-0.078637,-0.051847
1521.187,1.929392,-0.068325,-0.076322
1521.287,1.923646,-0.055932,-0.088496
1521.385,1.918137,-0.039238,-0.095903
1521.487,1.912624,-0.030124,-0.104311
1521.588,1.906016,-0.025299,-0.108982
1521.686,1.900559,-0.018751,-0.113005
1521.786,1.894758,-0.011649,-0.116279
1521.885,1.89003,-0.004158,-0.114162
1521.985,1.8871,0.001214,-0.110496
1522.085,1.883622,0.005893,-0.101912
1522.186,1.880248,0.009422,-0.087709
1522.283,1.877197,0.012395,-0.064729
1522.385,1.876921,0.019684,-0.039113
1522.486,1.879299,0.023972,-0.010988
1522.585,1.881314,0.02093,0.012536
1522.684,1.88344,0.01146,0.03289
1522.784,1.884659,0.002753,0.044915
1522.884,1.884928,-0.006823,0.043377
1522.985,1.884082,-0.016944,0.030921
1523.084,1.882865,-0.028368,0.013139
1523.183,1.87935,-0.040092,-0.009447
1523.283,1.875523,-0.048466,-0.039835
1523.382,1.872595,-0.050086,-0.069412
1523.483,1.870585,-0.048894,-0.092461
1523.583,1.867844,-0.051665,-0.114772
1523.682,1.86569,-0.052099,-0.125615
1523.783,1.865158,-0.049609,-0.126996
1523.882,1.866777,-0.04678,-0.113455
1523.983,1.871223,-0.045819,-0.098244
1524.082,1.875671,-0.04766,-0.090899
1524.182,1.879517,-0.053886,-0.079906
1524.282,1.883116,-0.064207,-0.06633
1524.382,1.886958,-0.075045,-0.051295
1524.482,1.889673,-0.084871,-0.038784
1524.581,1.895777,-0.090854,-0.022846
1524.682,1.902553,-0.092626,-0.005632
1524.781,1.908522,-0.097043,0.00329
1524.882,1.91469,-0.097603,0.008178
1524.982,1.921791,-0.096332,0.007644
1525.081,1.929411,-0.093427,0.003238
1525.182,1.935294,-0.091507,-0.005649
1525.281,1.939631,-0.088593,-0.018157
1525.381,1.943416,-0.085588,-0.034637
1525.480,1.945548,-0.080566,-0.050731
1525.581,1.947115,-0.068584,-0.061809
1525.680,1.948482,-0.056297,-0.071705
1525.780,1.95061,-0.048264,-0.079206
1525.881,1.952101,-0.041568,-0.08372
1525.982,1.952084,-0.043825,-0.084837
1526.079,1.949574,-0.05583,-0.083053
1526.183,1.946092,-0.06988,-0.080129
1526.280,1.940179,-0.087415,-0.079131
1526.384,1.935834,-0.089125,-0.063503
1526.480,1.927515,-0.118964,-0.072095
1526.580,1.916787,-0.136843,-0.06356
1526.681,1.905524,-0.149856,-0.059131
1526.778,1.892535,-0.160097,-0.056136
1526.879,1.880897,-0.162806,-0.053074
1526.980,1.869671,-0.159997,-0.047931
1527.079,1.861208,-0.147739,-0.038001
1527.178,1.856008,-0.130116,-0.031982
1527.279,1.852492,-0.108595,-0.026553
1527.379,1.851324,-0.081348,-0.022448
1527.479,1.854435,-0.049639,-0.021192
1527.577,1.860223,-0.018039,-0.020075
1527.678,1.866744,0.005378,-0.020664
1527.778,1.883493,0.027509,-0.024178
1527.877,1.89083,0.043902,-0.03373
1527.977,1.898345,0.0559,-0.043123
1528.077,1.903803,0.059183,-0.051851
1528.177,1.908708,0.060623,-0.059597
1528.278,1.912965,0.055899,-0.06567
1528.376,1.916099,0.045998,-0.07263
1528.480,1.918229,0.031444,-0.072016
1528.577,1.918335,0.012876,-0.068521
1528.677,1.917245,-0.004655,-0.058426
1528.777,1.91753,-0.029399,-0.045689
1528.877,1.917761,-0.053574,-0.037637
1528.977,1.918745,-0.074992,-0.033486
1529.083,1.920432,-0.092772,-0.034016
1529.175,1.921798,-0.109397,-0.033795
1529.275,1.923014,-0.124162,-0.034842
1529.375,1.924739,-0.133016,-0.041973
1529.476,1.926961,-0.140128,-0.044901
1529.575,1.929977,-0.141164,-0.049181
1529.675,1.933116,-0.137641,-0.058707
1529.776,1.937127,-0.134139,-0.053155
1529.875,1.943081,-0.126299,-0.058195
1529.973,1.948225,-0.120744,-0.056456
1530.073,1.953542,-0.11428,-0.058419
1530.175,1.959208,-0.105347,-0.060459
1530.275,1.964802,-0.096421,-0.062224
1530.375,1.971318,-0.086947,-0.059683
1530.479,1.976985,-0.086379,-0.0591
1530.575,1.982641,-0.082553,-0.056187
1530.674,1.988107,-0.084752,-0.057296
1530.775,1.992356,-0.088332,-0.057365
1530.874,1.995695,-0.092745,-0.061265
1530.974,1.997655,-0.093355,-0.069653
1531.073,1.999199,-0.094756,-0.076506
1531.173,1.999177,-0.092656,-0.086051
1531.273,1.997923,-0.087543,-0.092574
1531.373,1.997105,-0.083021,-0.095692
1531.472,1.998263,-0.074401,-0.090059
1531.572,2.001309,-0.055713,-0.072406
1531.672,2.00782,-0.029449,-0.052333
1531.772,2.013816,-0.01995,-0.040252
1531.872,2.020022,-0.013654,-0.033425
1531.973,2.025133,-0.013394,-0.021049
1532.074,2.028829,-0.016204,-0.008046
1532.172,2.031472,-0.024054,0.002256
1532.272,2.033284,-0.031788,0.009372
1532.374,2.031842,-0.042871,0.013542
1532.472,2.028194,-0.063535,0.014819
1532.573,2.024097,-0.081188,0.015331
1532.672,2.019803,-0.092728,0.012999
1532.772,2.014666,-0.103235,0.013331
1532.873,2.009989,-0.108192,0.003146
1532.971,2.005366,-0.107474,-0.010095
1533.072,2.001572,-0.103481,-0.031157
1533.173,1.9959,-0.103058,-0.054195
1533.271,1.990472,-0.098657,-0.075418
1533.370,1.981349,-0.099111,-0.098357
1533.471,1.971737,-0.098828,-0.115445
1533.571,1.961969,-0.096814,-0.123716
1533.670,1.951639,-0.092294,-0.123691
1533.769,1.939321,-0.093414,-0.121931
1533.869,1.927122,-0.093297,-0.111803
1533.970,1.91574,-0.087204,-0.093878
1534.070,1.907527,-0.076108,-0.0747
1534.169,1.90204,-0.056783,-0.057047
1534.269,1.899584,-0.031503,-0.041625
1534.370,1.900814,-0.00704,-0.030558
1534.469,1.904143,0.016236,-0.019497
1534.571,1.909923,0.033467,-0.009979
1534.669,1.917193,0.051598,-0.007261
1534.769,1.925654,0.066687,-0.008069
1534.869,1.935241,0.073924,-0.012612
1534.968,1.943307,0.073703,-0.012566
1535.069,1.950262,0.065411,-0.020712
1535.168,1.958043,0.062807,-0.019661
1535.270,1.963701,0.041723,-0.028303
1535.369,1.966311,0.01341,-0.037637
1535.469,1.966984,-0.019147,-0.040037
1535.569,1.966694,-0.046824,-0.041262
1535.670,1.965082,-0.078076,-0.031441
1535.767,1.961346,-0.110121,-0.028527
1535.868,1.955487,-0.141647,-0.026381
1535.967,1.950173,-0.159577,-0.030134
1536.068,1.944219,-0.176993,-0.033794
1536.168,1.936878,-0.191161,-0.046909
1536.267,1.930221,-0.195273,-0.060086
1536.368,1.922532,-0.196894,-0.071595
1536.468,1.917388,-0.191417,-0.082851
1536.567,1.911745,-0.183941,-0.095268
1536.667,1.907261,-0.17499,-0.10493
1536.768,1.903949,-0.160644,-0.106042
1536.866,1.901779,-0.150819,-0.093201
1536.967,1.900448,-0.140463,-0.078748
1537.066,1.901679,-0.124373,-0.054039
1537.166,1.905048,-0.10339,-0.031881
1537.268,1.911266,-0.083347,-0.012718
1537.367,1.916998,-0.070026,-0.009239
1537.467,1.923619,-0.049878,-0.009138
1537.565,1.929058,-0.03626,-0.011311
1537.665,1.934731,-0.017149,-0.020105
1537.765,1.939499,-0.005684,-0.034107
1537.865,1.943895,0.008163,-0.048147
1537.965,1.948999,0.021263,-0.056512
1538.065,1.954388,0.036469,-0.060304
1538.166,1.958409,0.044101,-0.068585
1538.266,1.961817,0.042968,-0.074306
1538.365,1.96305,0.037509,-0.080494
1538.464,1.964236,0.028737,-0.076365
1538.564,1.965379,0.016987,-0.066534
1538.665,1.964273,0.000574,-0.05422
1538.764,1.963968,-0.006395,-0.047631
1538.863,1.963955,-0.021105,-0.040578
1538.964,1.962893,-0.037657,-0.032406
1539.065,1.961465,-0.052338,-0.03089
1539.165,1.959844,-0.067558,-0.033437
1539.264,1.956944,-0.080918,-0.033965
1539.364,1.953682,-0.100318,-0.035216
1539.464,1.948527,-0.115106,-0.037362
1539.565,1.943533,-0.126341,-0.034162
1539.663,1.940198,-0.13091,-0.031872
1539.763,1.938707,-0.130396,-0.033632
1539.864,1.934547,-0.13283,-0.040192
1539.964,1.929195,-0.138479,-0.053191
1540.065,1.923429,-0.136475,-0.062297
1540.162,1.917005,-0.137001,-0.070371
1540.264,1.909899,-0.136801,-0.075491
1540.363,1.902301,-0.137105,-0.074041
1540.462,1.895501,-0.132262,-0.070405
1540.563,1.890134,-0.124168,-0.068076
1540.662,1.887273,-0.108719,-0.062672
1540.762,1.88484,-0.094952,-0.052578
1540.863,1.885507,-0.075813,-0.047461
1540.961,1.887371,-0.062957,-0.040009
1541.062,1.890943,-0.051166,-0.02931
1541.163,1.89607,-0.041865,-0.01894
1541.262,1.901631,-0.028167,-0.01835
1541.362,1.909296,-0.011262,-0.017707
1541.461,1.918291,-0.004313,-0.018087
1541.562,1.927562,0.002344,-0.023511
1541.662,1.936338,0.002003,-0.02988
1541.760,1.944246,0.001655,-0.041547
1541.860,1.951711,-0.001977,-0.055354
1541.961,1.958224,-0.007262,-0.060128
1542.061,1.964603,-0.016036,-0.055169
1542.161,1.970838,-0.028653,-0.049305
1542.260,1.976092,-0.049012,-0.042196
1542.361,1.979375,-0.076324,-0.027256
1542.460,1.982565,-0.080461,-0.046909
1542.562,1.98146,-0.107694,-0.04813
1542.664,1.977111,-0.130943,-0.060605
1542.760,1.970274,-0.149789,-0.077063
1542.859,1.963258,-0.164673,-0.086146
1542.959,1.953685,-0.182854,-0.102479
1543.060,1.941486,-0.204642,-0.104095
1543.162,1.928449,-0.222493,-0.110907
1543.260,1.912843,-0.236364,-0.104641
1543.359,1.901055,-0.23613,-0.088768
1543.459,1.891652,-0.230664,-0.057329
1543.560,1.889845,-0.210768,-0.027438
1543.659,1.894378,-0.180659,0.009083
1543.758,1.904569,-0.151106,0.020079
1543.858,1.916197,-0.127331,0.017165
1543.958,1.927845,-0.105592,0.006364
1544.058,1.938292,-0.087461,-0.00391
1544.160,1.947286,-0.071519,-0.017653
1544.259,1.954462,-0.056942,-0.037488
1544.358,1.960311,-0.043569,-0.059807
1544.457,1.965305,-0.030829,-0.08233
1544.558,1.969351,-0.019594,-0.083392
1544.656,1.974125,-0.007051,-0.070622
1544.756,1.977989,-0.003821,-0.060131
1544.858,1.982354,-0.008567,-0.049992
1544.958,1.98297,-0.018152,-0.04715
1545.058,1.982354,-0.027745,-0.045826
1545.156,1.979963,-0.035625,-0.043923
1545.256,1.976161,-0.046104,-0.047501
1545.358,1.972086,-0.049914,-0.057947
1545.457,1.968973,-0.050439,-0.055869
1545.557,1.965239,-0.052495,-0.066921
1545.657,1.959722,-0.056588,-0.079389
1545.757,1.954983,-0.059315,-0.084883
1545.856,1.950651,-0.06349,-0.084063
1545.956,1.947028,-0.063589,-0.07897
1546.060,1.943163,-0.065931,-0.064591
1546.156,1.94059,-0.065611,-0.051386
1546.256,1.940918,-0.06164,-0.037549
1546.356,1.943996,-0.063367,-0.030571
1546.456,1.946243,-0.067158,-0.032029
1546.555,1.948242,-0.079122,-0.026404
1546.656,1.950492,-0.07926,-0.039147
1546.754,1.952047,-0.090207,-0.051533
1546.854,1.952564,-0.099833,-0.057235
1546.955,1.952115,-0.10757,-0.065441
1547.055,1.951051,-0.117751,-0.067602
1547.154,1.950729,-0.125501,-0.06011
1547.255,1.95134,-0.131248,-0.038917
1547.355,1.956298,-0.12344,-0.019792
1547.455,1.96201,-0.131573,0.005891
1547.557,1.969989,-0.131058,0.019043
1547.654,1.977569,-0.131048,0.009094
1547.753,1.984565,-0.133858,0.006032
1547.853,1.989247,-0.133313,-0.010275
1547.953,1.993452,-0.134043,-0.027186
1548.053,1.994364,-0.135072,-0.049394
1548.154,1.991952,-0.139035,-0.074145
1548.252,1.988853,-0.144812,-0.098863
1548.353,1.984987,-0.148911,-0.109325
1548.452,1.97871,-0.155073,-0.117784
1548.552,1.971301,-0.161074,-0.111089
1548.652,1.968108,-0.156487,-0.075648
1548.752,1.970552,-0.144167,-0.025652
1548.853,1.974958,-0.136245,0.008762
1548.951,1.979943,-0.13044,0.024484
1549.054,1.985883,-0.117707,0.027502
1549.152,1.992272,-0.106173,0.015969
1549.252,1.997248,-0.095932,0.002178
1549.352,2.001435,-0.084401,-0.022029
1549.454,2.003696,-0.074243,-0.045233
1549.552,2.003983,-0.062056,-0.076594
1549.651,2.001765,-0.053869,-0.107448
1549.750,1.99889,-0.043715,-0.13054
1549.851,1.994692,-0.038556,-0.135352
1549.950,1.991934,-0.024548,-0.117925
1550.050,1.991442,-0.015005,-0.088359
1550.150,1.992157,-0.010207,-0.069266
1550.251,1.993348,-0.008492,-0.045328
1550.351,1.994927,-0.009677,-0.033681
1550.449,1.994864,-0.024614,-0.017736
1550.550,1.995114,-0.032047,-0.020452
1550.655,1.997213,-0.038613,-0.012253
1550.749,1.99521,-0.040781,-0.011573
1550.849,1.995113,-0.044742,-0.01885
1550.949,1.991302,-0.054981,-0.018616
1551.049,1.988133,-0.056612,-0.020065
1551.150,1.98775,-0.058792,-0.01352
1551.249,1.985908,-0.058935,-0.021339
1551.348,1.985197,-0.055073,-0.020964
1551.449,1.985017,-0.045769,-0.030913
1551.549,1.987569,-0.028245,-0.032022
1551.648,1.992013,-0.010584,-0.037804
1551.748,1.996723,0.004046,-0.045292
1551.848,2.001655,0.01544,-0.057105
1551.947,2.006292,0.025991,-0.063162
1552.047,2.01136,0.033059,-0.074901
1552.147,2.017246,0.032165,-0.075072
1552.248,2.022623,0.036647,-0.088755
1552.346,2.026297,0.017375,-0.09118
1552.448,2.027513,-0.003592,-0.094832
1552.548,2.026144,-0.028429,-0.098412
1552.647,2.023377,-0.0621,-0.093281
1552.746,2.018736,-0.100072,-0.080361
1552.846,2.014785,-0.127817,-0.049915
1552.948,2.014464,-0.139161,-0.021211
1553.047,2.017707,-0.147025,-0.002459
1553.147,2.021394,-0.157336,0.00336
1553.247,2.02589,-0.160017,-0.001833
1553.345,2.03103,-0.158847,-0.00979
1553.446,2.036213,-0.153864,-0.020976
1553.547,2.040444,-0.145622,-0.034462
1553.646,2.043514,-0.134542,-0.050595
1553.745,2.047485,-0.115393,-0.062373
1553.845,2.049938,-0.106664,-0.073908
1553.947,2.050615,-0.096475,-0.082951
1554.045,2.048503,-0.088937,-0.087759
1554.146,2.044279,-0.085871,-0.090594
1554.244,2.037986,-0.087534,-0.091537
1554.344,2.029697,-0.09042,-0.087872
1554.445,2.018816,-0.100357,-0.077495
1554.545,2.008537,-0.096923,-0.068475
1554.644,2.000226,-0.09314,-0.049443
1554.744,1.993369,-0.089034,-0.028715
1554.844,1.986173,-0.083383,-0.033366
1554.944,1.978196,-0.085163,-0.017484
1555.044,1.970347,-0.082704,-0.019096
1555.143,1.963078,-0.071993,-0.017797
1555.246,1.955643,-0.064529,-0.022678
1555.344,1.949431,-0.053412,-0.017882
1555.443,1.94521,-0.033579,-0.019996
1555.543,1.943836,-0.00291,-0.013596
1555.644,1.946767,0.03016,0.001548
1555.743,1.951548,0.061432,0.004552
1555.843,1.95622,0.076575,0.006238
1555.942,1.960882,0.086103,-0.002732
1556.042,1.963322,0.08698,-0.012594
1556.142,1.964053,0.075099,-0.030011
1556.242,1.963684,0.064006,-0.039942
1556.344,1.960796,0.040605,-0.057657
1556.442,1.955104,0.011597,-0.066892
1556.541,1.949198,-0.014732,-0.067342
1556.642,1.942881,-0.033719,-0.064458
1556.741,1.934002,-0.058658,-0.061401
1556.841,1.924205,-0.080895,-0.058133
1556.941,1.916379,-0.095905,-0.06191
1557.042,1.909191,-0.102868,-0.061239
1557.141,1.902082,-0.112626,-0.066511
1557.241,1.895079,-0.119038,-0.071962
1557.341,1.890011,-0.115822,-0.076687
1557.440,1.88573,-0.112483,-0.08875
1557.540,1.891991,-0.111589,-0.089039
1557.640,1.887362,-0.106466,-0.094768
1557.741,1.883727,-0.10331,-0.091683
1557.840,1.880623,-0.098902,-0.080493
1557.940,1.878558,-0.095984,-0.060515
1558.040,1.878911,-0.08675,-0.033849
1558.139,1.879306,-0.079109,-0.005527
1558.238,1.880916,-0.065143,0.011021
1558.339,1.883288,-0.059188,0.018901
1558.439,1.886296,-0.050877,0.013938
1558.539,1.886652,-0.049437,0.003966
1558.640,1.886062,-0.044511,-0.012791
1558.739,1.88514,-0.038258,-0.032224
1558.838,1.88304,-0.02957,-0.059558
1558.939,1.879701,-0.024381,-0.084218
1559.039,1.876035,-0.020839,-0.111482
1559.138,1.87226,-0.010708,-0.130513
1559.239,1.868476,-0.003692,-0.132679
1559.339,1.864723,-0.00041,-0.128028
1559.438,1.861367,0.003184,-0.107913
1559.537,1.86037,0.003422,-0.072551
1559.641,1.860638,0.000223,-0.028725
1559.738,1.862269,-0.000214,0.014954
1559.837,1.863856,-0.008758,0.049082
1559.937,1.864688,-0.013276,0.060257
1560.038,1.8655,-0.019617,0.063489
1560.137,1.867454,-0.025015,0.056834
1560.236,1.867723,-0.035671,0.040871
1560.340,1.855767,-0.048462,0.018779
1560.437,1.85531,-0.057839,-0.009491
1560.536,1.85358,-0.065568,-0.045483
1560.636,1.85025,-0.073032,-0.082492
1560.736,1.847205,-0.074905,-0.109205
1560.836,1.844676,-0.072195,-0.130098
1560.936,1.84249,-0.063012,-0.149128
1561.036,1.843112,-0.045449,-0.159394
1561.136,1.844687,-0.03281,-0.163856
1561.236,1.845852,-0.029052,-0.160397
1561.336,1.847297,-0.035901,-0.145656
1561.434,1.848918,-0.042155,-0.121029
1561.535,1.850918,-0.052604,-0.08734
1561.635,1.85421,-0.058412,-0.054309
1561.738,1.859542,-0.068494,-0.020711
1561.835,1.868968,-0.069342,0.017541
1561.935,1.882073,-0.062321,0.039416
1562.035,1.897215,-0.055092,0.054886
1562.133,1.91398,-0.048449,0.054612
1562.234,1.932154,-0.039084,0.049006
1562.334,1.950151,-0.033907,0.029562
1562.433,1.96733,-0.030181,0.005738
1562.534,1.981876,-0.035818,-0.020717
1562.634,1.993994,-0.048111,-0.051412
1562.733,2.002356,-0.064077,-0.081787
1562.834,2.007662,-0.079909,-0.111442
1562.933,2.009848,-0.096274,-0.139611
1563.032,2.009298,-0.112279,-0.155548
1563.139,2.006277,-0.12955,-0.164608
1563.232,2.000683,-0.15401,-0.16397
1563.334,1.992721,-0.177347,-0.157753
1563.432,1.982604,-0.199829,-0.143692
1563.531,1.972673,-0.213198,-0.120956
1563.631,1.966028,-0.213186,-0.093366
1563.733,1.961833,-0.214681,-0.05928
1563.833,1.963209,-0.203746,-0.024555
1563.931,1.968364,-0.186893,0.003147
1564.032,1.975504,-0.170241,0.026586
1564.132,1.986807,-0.144131,0.040611
1564.231,1.998402,-0.119248,0.042411
1564.330,2.008759,-0.10165,0.035921
1564.430,2.018974,-0.080272,0.019326
1564.531,2.027452,-0.070721,0.003114
1564.631,2.033175,-0.060543,-0.026091
1564.729,2.035025,-0.060285,-0.056013
1564.831,2.033777,-0.06074,-0.080618
1564.929,2.030132,-0.054519,-0.102689
1565.030,2.026546,-0.046172,-0.120052
1565.129,2.021348,-0.037307,-0.136379
1565.229,2.016618,-0.030619,-0.133683
1565.329,2.012494,-0.025663,-0.115266
1565.429,2.011782,-0.016365,-0.080846
1565.529,2.01379,-0.006998,-0.041778
